timestamp,kpi_id,entity_id,value
12-11-2025 11:00,1001,LNCEL_1,9
12-11-2025 12:00,1001,LNCEL_1,9
12-11-2025 13:00,1001,LNCEL_1,10
12-11-2025 14:00,1001,LNCEL_1,12
12-11-2025 15:00,1001,LNCEL_1,9
12-11-2025 16:00,1001,LNCEL_1,9
12-11-2025 17:00,1001,LNCEL_1,10
12-11-2025 18:00,1001,LNCEL_1,8
12-11-2025 19:00,1001,LNCEL_1,8
12-11-2025 20:00,1001,LNCEL_1,12
12-11-2025 21:00,1001,LNCEL_1,11
12-11-2025 22:00,1001,LNCEL_1,12
12-11-2025 23:00,1001,LNCEL_1,10
13-11-2025 06:00,1001,LNCEL_1,2
13-11-2025 07:00,1001,LNCEL_1,1
13-11-2025 08:00,1001,LNCEL_1,2
13-11-2025 09:00,1001,LNCEL_1,3
13-11-2025 10:00,1001,LNCEL_1,5
13-11-2025 11:00,1001,LNCEL_1,10
13-11-2025 12:00,1001,LNCEL_1,13
13-11-2025 13:00,1001,LNCEL_1,11
13-11-2025 14:00,1001,LNCEL_1,11
13-11-2025 15:00,1001,LNCEL_1,8
13-11-2025 16:00,1001,LNCEL_1,7
13-11-2025 17:00,1001,LNCEL_1,9
13-11-2025 18:00,1001,LNCEL_1,9
13-11-2025 19:00,1001,LNCEL_1,10
13-11-2025 20:00,1001,LNCEL_1,14
13-11-2025 21:00,1001,LNCEL_1,12
13-11-2025 22:00,1001,LNCEL_1,9
13-11-2025 23:00,1001,LNCEL_1,9
14-11-2025 00:00,1001,LNCEL_1,11
14-11-2025 01:00,1001,LNCEL_1,9
14-11-2025 02:00,1001,LNCEL_1,7
14-11-2025 03:00,1001,LNCEL_1,7
14-11-2025 04:00,1001,LNCEL_1,5
14-11-2025 05:00,1001,LNCEL_1,3
14-11-2025 06:00,1001,LNCEL_1,2
14-11-2025 08:00,1001,LNCEL_1,2
14-11-2025 08:00,1001,LNCEL_1,2
14-11-2025 09:00,1001,LNCEL_1,3
14-11-2025 10:00,1001,LNCEL_1,6
14-11-2025 11:00,1001,LNCEL_1,10
14-11-2025 12:00,1001,LNCEL_1,12
14-11-2025 13:00,1001,LNCEL_1,12
14-11-2025 14:00,1001,LNCEL_1,10
14-11-2025 15:00,1001,LNCEL_1,10
14-11-2025 16:00,1001,LNCEL_1,9
14-11-2025 17:00,1001,LNCEL_1,10
14-11-2025 18:00,1001,LNCEL_1,14
14-11-2025 19:00,1001,LNCEL_1,14
14-11-2025 20:00,1001,LNCEL_1,13
14-11-2025 22:00,1001,LNCEL_1,15
14-11-2025 23:00,1001,LNCEL_1,16
15-11-2025 00:00,1001,LNCEL_1,14
15-11-2025 01:00,1001,LNCEL_1,14
15-11-2025 02:00,1001,LNCEL_1,13
15-11-2025 03:00,1001,LNCEL_1,14
15-11-2025 07:00,1001,LNCEL_1,3
15-11-2025 08:00,1001,LNCEL_1,4
15-11-2025 09:00,1001,LNCEL_1,6
15-11-2025 10:00,1001,LNCEL_1,10
15-11-2025 11:00,1001,LNCEL_1,16
15-11-2025 12:00,1001,LNCEL_1,17
15-11-2025 13:00,1001,LNCEL_1,20
15-11-2025 14:00,1001,LNCEL_1,21
15-11-2025 15:00,1001,LNCEL_1,20
15-11-2025 16:00,1001,LNCEL_1,18
15-11-2025 17:00,1001,LNCEL_1,21
15-11-2025 18:00,1001,LNCEL_1,18
15-11-2025 19:00,1001,LNCEL_1,16
15-11-2025 20:00,1001,LNCEL_1,17
15-11-2025 21:00,1001,LNCEL_1,17
15-11-2025 22:00,1001,LNCEL_1,18
15-11-2025 23:00,1001,LNCEL_1,21
16-11-2025 00:00,1001,LNCEL_1,19
16-11-2025 01:00,1001,LNCEL_1,14
16-11-2025 02:00,1001,LNCEL_1,3
16-11-2025 03:00,1001,LNCEL_1,8
16-11-2025 04:00,1001,LNCEL_1,6
16-11-2025 05:00,1001,LNCEL_1,4
16-11-2025 06:00,1001,LNCEL_1,2
16-11-2025 07:00,1001,LNCEL_1,2
16-11-2025 08:00,1001,LNCEL_1,3
16-11-2025 09:00,1001,LNCEL_1,5
16-11-2025 10:00,1001,LNCEL_1,8
16-11-2025 11:00,1001,LNCEL_1,13
16-11-2025 12:00,1001,LNCEL_1,14
16-11-2025 13:00,1001,LNCEL_1,16
16-11-2025 14:00,1001,LNCEL_1,13
16-11-2025 17:00,1001,LNCEL_1,13
16-11-2025 18:00,1001,LNCEL_1,11
16-11-2025 19:00,1001,LNCEL_1,11
16-11-2025 20:00,1001,LNCEL_1,10
16-11-2025 21:00,1001,LNCEL_1,11
16-11-2025 22:00,1001,LNCEL_1,13
16-11-2025 23:00,1001,LNCEL_1,18
17-11-2025 00:00,1001,LNCEL_1,15
17-11-2025 01:00,1001,LNCEL_1,17
17-11-2025 02:00,1001,LNCEL_1,11
17-11-2025 03:00,1001,LNCEL_1,8
17-11-2025 04:00,1001,LNCEL_1,5
17-11-2025 06:00,1001,LNCEL_1,1
17-11-2025 07:00,1001,LNCEL_1,3
17-11-2025 07:00,1001,LNCEL_1,3
17-11-2025 08:00,1001,LNCEL_1,2
17-11-2025 09:00,1001,LNCEL_1,2
17-11-2025 10:00,1001,LNCEL_1,5
17-11-2025 11:00,1001,LNCEL_1,7
17-11-2025 12:00,1001,LNCEL_1,7
17-11-2025 13:00,1001,LNCEL_1,7
17-11-2025 14:00,1001,LNCEL_1,10
17-11-2025 15:00,1001,LNCEL_1,15
17-11-2025 16:00,1001,LNCEL_1,16
17-11-2025 17:00,1001,LNCEL_1,14
17-11-2025 18:00,1001,LNCEL_1,18
17-11-2025 19:00,1001,LNCEL_1,23
17-11-2025 20:00,1001,LNCEL_1,36
17-11-2025 22:00,1001,LNCEL_1,29
17-11-2025 23:00,1001,LNCEL_1,33
18-11-2025 00:00,1001,LNCEL_1,56
18-11-2025 01:00,1001,LNCEL_1,53
18-11-2025 02:00,1001,LNCEL_1,71
18-11-2025 03:00,1001,LNCEL_1,68
18-11-2025 04:00,1001,LNCEL_1,9
18-11-2025 05:00,1001,LNCEL_1,4
18-11-2025 06:00,1001,LNCEL_1,3
18-11-2025 07:00,1001,LNCEL_1,2
18-11-2025 08:00,1001,LNCEL_1,4
18-11-2025 09:00,1001,LNCEL_1,5
18-11-2025 10:00,1001,LNCEL_1,7
18-11-2025 12:00,1001,LNCEL_1,14
18-11-2025 13:00,1001,LNCEL_1,10
18-11-2025 14:00,1001,LNCEL_1,11
18-11-2025 15:00,1001,LNCEL_1,13
18-11-2025 16:00,1001,LNCEL_1,11
18-11-2025 17:00,1001,LNCEL_1,11
18-11-2025 18:00,1001,LNCEL_1,11
18-11-2025 19:00,1001,LNCEL_1,11
18-11-2025 20:00,1001,LNCEL_1,13
18-11-2025 21:00,1001,LNCEL_1,11
18-11-2025 22:00,1001,LNCEL_1,11
18-11-2025 23:00,1001,LNCEL_1,10
19-11-2025 00:00,1001,LNCEL_1,9
19-11-2025 01:00,1001,LNCEL_1,10
19-11-2025 02:00,1001,LNCEL_1,11
19-11-2025 03:00,1001,LNCEL_1,5
19-11-2025 04:00,1001,LNCEL_1,5
19-11-2025 05:00,1001,LNCEL_1,2
19-11-2025 06:00,1001,LNCEL_1,2
19-11-2025 07:00,1001,LNCEL_1,1
19-11-2025 08:00,1001,LNCEL_1,2
19-11-2025 09:00,1001,LNCEL_1,3
19-11-2025 10:00,1001,LNCEL_1,6
19-11-2025 11:00,1001,LNCEL_1,10
19-11-2025 13:00,1001,LNCEL_1,11
19-11-2025 14:00,1001,LNCEL_1,11
19-11-2025 16:00,1001,LNCEL_1,11
19-11-2025 17:00,1001,LNCEL_1,9
19-11-2025 18:00,1001,LNCEL_1,10
19-11-2025 19:00,1001,LNCEL_1,11
19-11-2025 20:00,1001,LNCEL_1,10
19-11-2025 21:00,1001,LNCEL_1,11
19-11-2025 22:00,1001,LNCEL_1,9
19-11-2025 23:00,1001,LNCEL_1,9
20-11-2025 00:00,1001,LNCEL_1,9
20-11-2025 01:00,1001,LNCEL_1,7
20-11-2025 02:00,1001,LNCEL_1,6
20-11-2025 03:00,1001,LNCEL_1,6
20-11-2025 04:00,1001,LNCEL_1,5
20-11-2025 05:00,1001,LNCEL_1,2
20-11-2025 06:00,1001,LNCEL_1,0
20-11-2025 07:00,1001,LNCEL_1,1
20-11-2025 09:00,1001,LNCEL_1,3
20-11-2025 10:00,1001,LNCEL_1,6
20-11-2025 11:00,1001,LNCEL_1,10
20-11-2025 12:00,1001,LNCEL_1,11
20-11-2025 16:00,1001,LNCEL_1,8
20-11-2025 17:00,1001,LNCEL_1,10
20-11-2025 18:00,1001,LNCEL_1,10
20-11-2025 19:00,1001,LNCEL_1,8
21-11-2025 09:00,1001,LNCEL_1,3
21-11-2025 10:00,1001,LNCEL_1,6
21-11-2025 11:00,1001,LNCEL_1,12
21-11-2025 12:00,1001,LNCEL_1,18
21-11-2025 13:00,1001,LNCEL_1,11
21-11-2025 14:00,1001,LNCEL_1,11
21-11-2025 15:00,1001,LNCEL_1,11
21-11-2025 16:00,1001,LNCEL_1,9
21-11-2025 17:00,1001,LNCEL_1,11
21-11-2025 18:00,1001,LNCEL_1,10
21-11-2025 19:00,1001,LNCEL_1,11
21-11-2025 20:00,1001,LNCEL_1,12
21-11-2025 22:00,1001,LNCEL_1,13
21-11-2025 23:00,1001,LNCEL_1,13
22-11-2025 00:00,1001,LNCEL_1,9
22-11-2025 01:00,1001,LNCEL_1,9
22-11-2025 02:00,1001,LNCEL_1,11
22-11-2025 03:00,1001,LNCEL_1,8
22-11-2025 04:00,1001,LNCEL_1,6
22-11-2025 05:00,1001,LNCEL_1,5
22-11-2025 06:00,1001,LNCEL_1,2
22-11-2025 07:00,1001,LNCEL_1,2
22-11-2025 08:00,1001,LNCEL_1,2
22-11-2025 09:00,1001,LNCEL_1,3
22-11-2025 10:00,1001,LNCEL_1,8
22-11-2025 11:00,1001,LNCEL_1,12
22-11-2025 12:00,1001,LNCEL_1,18
22-11-2025 13:00,1001,LNCEL_1,14
22-11-2025 14:00,1001,LNCEL_1,12
22-11-2025 15:00,1001,LNCEL_1,10
22-11-2025 16:00,1001,LNCEL_1,9
22-11-2025 17:00,1001,LNCEL_1,10
22-11-2025 18:00,1001,LNCEL_1,9
22-11-2025 19:00,1001,LNCEL_1,12
22-11-2025 20:00,1001,LNCEL_1,10
22-11-2025 21:00,1001,LNCEL_1,10
22-11-2025 22:00,1001,LNCEL_1,10
22-11-2025 23:00,1001,LNCEL_1,11
23-11-2025 00:00,1001,LNCEL_1,12
23-11-2025 01:00,1001,LNCEL_1,11
23-11-2025 02:00,1001,LNCEL_1,10
23-11-2025 03:00,1001,LNCEL_1,7
23-11-2025 04:00,1001,LNCEL_1,4
23-11-2025 05:00,1001,LNCEL_1,4
23-11-2025 07:00,1001,LNCEL_1,1
23-11-2025 08:00,1001,LNCEL_1,2
23-11-2025 09:00,1001,LNCEL_1,4
23-11-2025 10:00,1001,LNCEL_1,7
23-11-2025 12:00,1001,LNCEL_1,11
23-11-2025 13:00,1001,LNCEL_1,14
23-11-2025 14:00,1001,LNCEL_1,11
23-11-2025 15:00,1001,LNCEL_1,11
23-11-2025 16:00,1001,LNCEL_1,12
23-11-2025 17:00,1001,LNCEL_1,10
23-11-2025 18:00,1001,LNCEL_1,10
23-11-2025 19:00,1001,LNCEL_1,11
23-11-2025 20:00,1001,LNCEL_1,11
23-11-2025 21:00,1001,LNCEL_1,16
23-11-2025 22:00,1001,LNCEL_1,16
23-11-2025 23:00,1001,LNCEL_1,20
24-11-2025 00:00,1001,LNCEL_1,27
24-11-2025 01:00,1001,LNCEL_1,13
24-11-2025 02:00,1001,LNCEL_1,10
24-11-2025 03:00,1001,LNCEL_1,8
24-11-2025 04:00,1001,LNCEL_1,4
24-11-2025 05:00,1001,LNCEL_1,2
24-11-2025 06:00,1001,LNCEL_1,3
24-11-2025 07:00,1001,LNCEL_1,3
24-11-2025 08:00,1001,LNCEL_1,2
24-11-2025 09:00,1001,LNCEL_1,5
24-11-2025 10:00,1001,LNCEL_1,8
24-11-2025 11:00,1001,LNCEL_1,9
24-11-2025 12:00,1001,LNCEL_1,9
24-11-2025 14:00,1001,LNCEL_1,10
24-11-2025 15:00,1001,LNCEL_1,9
24-11-2025 16:00,1001,LNCEL_1,13
24-11-2025 17:00,1001,LNCEL_1,9
24-11-2025 18:00,1001,LNCEL_1,10
24-11-2025 19:00,1001,LNCEL_1,8
24-11-2025 20:00,1001,LNCEL_1,11
24-11-2025 22:00,1001,LNCEL_1,9
24-11-2025 23:00,1001,LNCEL_1,10
25-11-2025 00:00,1001,LNCEL_1,7
25-11-2025 01:00,1001,LNCEL_1,7
25-11-2025 02:00,1001,LNCEL_1,7
25-11-2025 03:00,1001,LNCEL_1,5
25-11-2025 04:00,1001,LNCEL_1,4
25-11-2025 05:00,1001,LNCEL_1,1
25-11-2025 06:00,1001,LNCEL_1,1
25-11-2025 07:00,1001,LNCEL_1,2
25-11-2025 08:00,1001,LNCEL_1,3
25-11-2025 09:00,1001,LNCEL_1,4
25-11-2025 10:00,1001,LNCEL_1,7
25-11-2025 11:00,1001,LNCEL_1,10
25-11-2025 12:00,1001,LNCEL_1,10
25-11-2025 13:00,1001,LNCEL_1,11
25-11-2025 14:00,1001,LNCEL_1,8
25-11-2025 15:00,1001,LNCEL_1,8
25-11-2025 16:00,1001,LNCEL_1,7
25-11-2025 17:00,1001,LNCEL_1,8
25-11-2025 18:00,1001,LNCEL_1,7
25-11-2025 19:00,1001,LNCEL_1,10
25-11-2025 20:00,1001,LNCEL_1,9
25-11-2025 21:00,1001,LNCEL_1,8
25-11-2025 22:00,1001,LNCEL_1,9
25-11-2025 23:00,1001,LNCEL_1,8
26-11-2025 00:00,1001,LNCEL_1,8
26-11-2025 01:00,1001,LNCEL_1,8
26-11-2025 03:00,1001,LNCEL_1,4
26-11-2025 04:00,1001,LNCEL_1,4
26-11-2025 05:00,1001,LNCEL_1,3
26-11-2025 10:00,1001,LNCEL_1,8
26-11-2025 11:00,1001,LNCEL_1,9
26-11-2025 12:00,1001,LNCEL_1,15
26-11-2025 13:00,1001,LNCEL_1,8
26-11-2025 14:00,1001,LNCEL_1,9
26-11-2025 15:00,1001,LNCEL_1,8
26-11-2025 16:00,1001,LNCEL_1,8
26-11-2025 17:00,1001,LNCEL_1,12
26-11-2025 18:00,1001,LNCEL_1,9
26-11-2025 19:00,1001,LNCEL_1,9
26-11-2025 21:00,1001,LNCEL_1,11
26-11-2025 22:00,1001,LNCEL_1,10
26-11-2025 23:00,1001,LNCEL_1,11
27-11-2025 00:00,1001,LNCEL_1,9
27-11-2025 01:00,1001,LNCEL_1,10
27-11-2025 02:00,1001,LNCEL_1,8
27-11-2025 03:00,1001,LNCEL_1,7
27-11-2025 04:00,1001,LNCEL_1,4
27-11-2025 07:00,1001,LNCEL_1,2
27-11-2025 08:00,1001,LNCEL_1,2
27-11-2025 09:00,1001,LNCEL_1,3
27-11-2025 10:00,1001,LNCEL_1,8
27-11-2025 11:00,1001,LNCEL_1,10
27-11-2025 12:00,1001,LNCEL_1,15
27-11-2025 14:00,1001,LNCEL_1,10
27-11-2025 15:00,1001,LNCEL_1,9
27-11-2025 16:00,1001,LNCEL_1,11
27-11-2025 17:00,1001,LNCEL_1,8
27-11-2025 18:00,1001,LNCEL_1,10
27-11-2025 20:00,1001,LNCEL_1,10
27-11-2025 21:00,1001,LNCEL_1,12
27-11-2025 22:00,1001,LNCEL_1,10
27-11-2025 23:00,1001,LNCEL_1,12
28-11-2025 00:00,1001,LNCEL_1,9
28-11-2025 01:00,1001,LNCEL_1,8
28-11-2025 02:00,1001,LNCEL_1,8
28-11-2025 03:00,1001,LNCEL_1,6
28-11-2025 04:00,1001,LNCEL_1,5
28-11-2025 05:00,1001,LNCEL_1,5
28-11-2025 06:00,1001,LNCEL_1,4
28-11-2025 07:00,1001,LNCEL_1,2
28-11-2025 08:00,1001,LNCEL_1,2
28-11-2025 09:00,1001,LNCEL_1,4
28-11-2025 10:00,1001,LNCEL_1,6
28-11-2025 11:00,1001,LNCEL_1,13
28-11-2025 12:00,1001,LNCEL_1,15
28-11-2025 13:00,1001,LNCEL_1,11
28-11-2025 14:00,1001,LNCEL_1,9
28-11-2025 16:00,1001,LNCEL_1,12
28-11-2025 17:00,1001,LNCEL_1,9
28-11-2025 18:00,1001,LNCEL_1,11
28-11-2025 19:00,1001,LNCEL_1,12
28-11-2025 20:00,1001,LNCEL_1,15
28-11-2025 22:00,1001,LNCEL_1,11
28-11-2025 23:00,1001,LNCEL_1,12
29-11-2025 22:00,1001,LNCEL_1,13
29-11-2025 23:00,1001,LNCEL_1,14
30-11-2025 00:00,1001,LNCEL_1,11
30-11-2025 01:00,1001,LNCEL_1,13
30-11-2025 03:00,1001,LNCEL_1,7
30-11-2025 04:00,1001,LNCEL_1,5
30-11-2025 05:00,1001,LNCEL_1,4
30-11-2025 06:00,1001,LNCEL_1,3
30-11-2025 07:00,1001,LNCEL_1,2
30-11-2025 08:00,1001,LNCEL_1,2
30-11-2025 09:00,1001,LNCEL_1,4
30-11-2025 10:00,1001,LNCEL_1,6
30-11-2025 11:00,1001,LNCEL_1,10
30-11-2025 12:00,1001,LNCEL_1,10
30-11-2025 13:00,1001,LNCEL_1,9
30-11-2025 14:00,1001,LNCEL_1,11
30-11-2025 15:00,1001,LNCEL_1,10
30-11-2025 16:00,1001,LNCEL_1,12
30-11-2025 17:00,1001,LNCEL_1,11
30-11-2025 18:00,1001,LNCEL_1,12
30-11-2025 19:00,1001,LNCEL_1,12
30-11-2025 20:00,1001,LNCEL_1,13
